municipality,warrant_rev,warrant_rev_adj,warrant_rev_capita,warrant_rev_capita_adj,uncond_grant_rev,uncond_grant_rev_adj,uncond_grant_rev_capita,uncond_grant_rev_capita_adj,other_govt_serv_rev,other_govt_serv_rev_adj,other_govt_serv_rev_capita,other_govt_serv_rev_capita_adj,sale_of_serv_rev,sale_of_serv_rev_adj,sale_of_serv_rev_capita,sale_of_serv_rev_capita_adj,own_source_rev,own_source_rev_adj,own_source_rev_capita,own_source_rev_capita_adj,cond_transfer_rev,cond_transfer_rev_adj,cond_transfer_rev_capita,cond_transfer_rev_capita_adj,other_transfer_rev,other_transfer_rev_adj,other_transfer_rev_capita,other_transfer_rev_capita_adj,biennial_surplus_rev,biennial_surplus_rev_adj,biennial_surplus_rev_capita,biennial_surplus_rev_capita_adj,total_rev,total_rev_adj,total_rev_capita,total_rev_capita_adj
Bertrand,390206,410311.25131440593,282.9630166787527,297.54260428890933,154866,162845.4258675079,112.30311820159535,118.089503892319,76322,80254.46898002105,55.34590282813633,58.19758446702034,23700,24921.1356466877,17.186366932559825,18.071889518990357,6350,6677.181913774974,4.6047860768672955,4.842046347915137,4000,4206.0988433228185,2.9006526468455403,3.050107935694575,0,0.0,0.0,0.0,0,0.0,0.0,0.0,655444,689215.5625657204,475.3038433647571,499.7937364508487
Blacks Harbour,610695,642160.8832807571,531.9642857142857,559.3735917079766,184734,194252.3659305994,160.91811846689896,169.209377988327,26700,28075.709779179815,23.257839721254356,24.456193187438863,63584,66860.14721345952,55.386759581881535,58.24054635318774,59008,62048.37013669822,51.400696864111495,54.04910290653155,18900,19873.817034700318,16.463414634146343,17.311687312456723,11691,12293.375394321769,10.183797909407666,10.70851515184823,1547,1626.7087276551001,1.3475609756097562,1.416993665204791,976859,1027191.3774973713,850.9224738675958,894.7660082729715
Blackville,348126,366063.0914826499,363.76802507836993,382.51106737998947,89042,93629.8633017876,93.042842215256,97.83684775526395,55235,58080.96740273397,57.71682340647858,60.69066604256423,0,0.0,0.0,0.0,13476,14170.347003154577,14.081504702194357,14.80705016003613,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2012,2115.667718191378,2.102403343782654,2.210729068120562,507891,534059.9369085174,530.7115987460814,558.0563604059743
Bouctouche,1003461,1055164.0378548896,408.0768605124034,429.1029027470068,210794,221655.09989484755,85.72346482309882,90.14034155951506,70825,74474.23764458466,28.802358682391215,30.28639188474366,100700,105888.53838065195,40.9516063440423,43.06162601897192,55618,58483.70136698213,22.618137454249695,23.78353044610904,0,0.0,0.0,0.0,265751,279443.74342797056,108.07279381862546,113.64121326879649,8180,8601.472134595164,3.3265555103700692,3.497955321104174,1715329,1803710.8307045219,697.5717771451809,733.5139612462472
Cambridge-Narrows,379491,399044.16403785493,598.5662460567823,629.4071987978784,48820,51335.436382755004,77.0031545741325,80.97071984661673,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1300,1366.982124079916,2.050473186119874,2.156123224100814,0,0.0,0.0,0.0,0,0.0,0.0,0.0,20813,21885.383806519454,32.82807570977918,34.51953281785403,450424,473631.9663512093,710.4479495268139,747.05357468645
Campbellton,4799491,5046783.385909569,571.0960257020466,600.5215832829093,2056130,2162071.5036803368,244.6608757734412,257.2669566492547,297645,312981.0725552051,35.41706330318896,37.24191724835853,161008,169303.8906414301,19.158495954307472,20.145631918304392,354998,373289.1692954785,42.2415516420752,44.41803537547341,17500,18401.68243953733,2.082341742027606,2.189633798136284,393566,413844.3743427971,46.83079485959067,49.24373802270313,4767,5012.6182965299695,0.5672298905283198,0.5964562466123239,8085105,8501687.697160885,962.0543788672061,1011.6239525417521
Canterbury,100695,105883.2807570978,242.63855421686748,255.14043555927182,36326,38197.686645636175,87.53253012048192,92.0426184232197,27979,29420.609884332287,67.41927710843373,70.89303586586094,0,0.0,0.0,0.0,2400,2523.6593059936913,5.783132530120482,6.081106761430582,0,0.0,0.0,0.0,0,0.0,0.0,0.0,817,859.0956887486857,1.9686746987951806,2.070110093370327,168217,176884.33228180863,405.34216867469877,426.2273067031533
Cap-Pelé,930472,978414.3007360675,415.0187332738626,436.4024534951238,235597,247736.06729758153,105.08340767172167,110.49779986511219,65010,68359.6214511041,28.9964317573595,30.490464518779707,95300,100210.30494216616,42.506690454950935,44.696835389012556,75263,79140.90431125132,33.569580731489744,35.29924367138774,0,0.0,0.0,0.0,40000,42060.98843322819,17.84121320249777,18.760476553625416,10124,10645.636172450053,4.515611061552185,4.748276615722593,1451766,1526567.8233438488,647.5316681534345,680.8955501087639
Caraquet,2614535,2749248.1598317563,561.9030732860521,590.854966652,677070,711955.8359621452,145.51257253384912,153.01006575588764,192701,202629.8633017876,41.41435632924995,43.54821906335431,81300,85488.95899053628,17.472598323662154,18.3728688997499,142600,149947.42376445848,30.646894476681712,32.225966852451855,2500,2628.8117770767617,0.5372877713303246,0.5649713683809933,0,0.0,0.0,0.0,1239,1302.839116719243,0.26627981947130885,0.2799998101696203,3711945,3903201.89274448,797.7530625402966,838.8570584019944
Centreville,930472,978414.3007360675,1664.5295169946332,1750.2939190269544,30087,31637.223974763412,53.82289803220036,56.59610728937999,68127,71637.22397476342,121.87298747763865,128.15245791549805,9000,9463.722397476342,16.100178890876567,16.929735952551596,9000,9463.722397476342,16.100178890876567,16.929735952551596,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1046686,1100616.1934805468,1872.4257602862253,1968.9019561369353
Charlo,577584,607343.8485804417,358.74782608695654,377.23220408723085,236930,249137.74973711887,147.1614906832298,154.74394393609867,118974,125104.10094637226,73.89689440993789,77.70441052569706,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4781,5027.339642481599,2.9695652173913043,3.12257120651031,174,182.9652996845426,0.10807453416149068,0.1136430432823246,938443,986796.004206099,582.883850931677,612.9167727988192
Chipman,677512,712420.6098843324,446.3188405797101,469.3152897788751,183558,193015.77287066248,120.9209486166008,127.15136552744563,275185,289363.8275499475,181.28129117259553,190.6217572792803,9500,9989.484752891694,6.258234519104084,6.5806882430116564,118206,124296.52996845427,77.8695652173913,81.88177204773008,16200,17034.700315457416,10.671936758893281,11.221805214398824,33506,35232.38696109359,22.07246376811594,23.20974108108932,0,0.0,0.0,0.0,1313667,1381353.3123028392,865.3932806324111,909.9824191718309
Clair,353424,371634.06940063095,390.5237569060773,410.6453805531834,93428,98241.85068349108,103.2353591160221,108.5545311419791,31896,33539.432176656155,35.24419889502762,37.060146051553765,6000,6309.148264984228,6.629834254143646,6.9714345469438985,79778,83888.53838065195,88.1524861878453,92.69451754768171,0,0.0,0.0,0.0,4893,5145.110410094638,5.406629834254144,5.685204873032749,0,0.0,0.0,0.0,569419,598758.149316509,629.1922651933702,661.6112147143746
Dalhousie,3966709,4171092.5341745536,881.4908888888889,926.9094520387897,850723,894556.2565720296,189.04955555555554,198.79027923822878,90280,94931.65089379602,20.06222222222222,21.09592242084356,123800,130178.75920084123,27.511111111111113,28.928613155742497,50650,53259.72660357519,11.255555555555556,11.835494800794487,10204,10729.75814931651,2.2675555555555555,2.3843906998481135,0,0.0,0.0,0.0,60023,63115.667718191384,13.338444444444445,14.025703937375862,5152389,5417864.353312303,1144.9753333333333,1203.969856291623
Dieppe,11545106,12139964.248159833,923.8301992478195,971.4302831207357,1132179,1190514.1955835964,90.59606305513323,95.26399900644925,161935,170278.65404837017,12.95790989837561,13.62556245885974,245000,257623.55415352265,19.604705129231014,20.614831891935875,263414,276986.33017875924,21.078178762903097,22.16422582849958,0,0.0,0.0,0.0,0,0.0,0.0,0.0,136951,144007.36067297583,10.958710090421702,11.523354458908205,13484585,14179374.342797058,1079.0257661838841,1134.6222567653883
Doaktown,497402,523030.49421661417,504.46450304259633,530.4568906862213,88431,92987.38170347005,89.6866125760649,94.3076893544321,16984,17859.095688748686,17.225152129817445,18.112673112321183,107025,112539.43217665616,108.54462474645031,114.13735514873851,5875,6177.70767613039,5.95841784989858,6.265423606623114,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,715717,752594.1114616194,725.8793103448276,763.2800319083361
Dorchester,381852,401526.8138801262,323.87786259541986,340.56557581011555,99676,104811.77707676131,84.54283290924512,88.89887792770256,30848,32437.434279705576,26.164546225614927,27.51266690390634,2545,2676.1303890641434,2.1586089906700594,2.2698306947108935,2500,2628.8117770767617,2.1204410517387617,2.2296961637631565,0,0.0,0.0,0.0,32000,33648.79074658255,27.14164546225615,28.540110896168404,0,0.0,0.0,0.0,549421,577729.7581493165,466.0059372349449,490.01675839636687
Drummond,375076,394401.68243953737,381.5625635808749,401.2224643332018,59043,62085.173501577294,60.06408952187182,63.158874365795825,61000,64143.007360672986,62.054933875890136,65.25229639946387,4300,4521.55625657203,4.374364191251272,4.599752041273683,0,0.0,0.0,0.0,9600,10094.637223974765,9.766022380467955,10.269213859587756,0,0.0,0.0,0.0,14103,14829.652996845427,14.346897253306205,15.086116985600638,523122,550075.7097791799,532.1688708036622,559.5887179849236
Edmundston,12188736,12816757.0977918,684.2222970697204,719.4766530701584,2881649,3030125.131440589,161.76316380374985,170.09796404179798,382996,402729.75814931653,21.499719321881667,22.60748614288293,493250,518664.56361724506,27.688896373638713,29.11555875251179,251185,264127.23449001054,14.100426630739868,14.826947035478305,39000,41009.46372239748,2.1892893230043784,2.302091822296928,535466,563055.7308096741,30.05871786235545,31.607484608155055,128958,135602.523659306,7.239137756820479,7.612132236404289,16901240,17772071.503680337,948.7616481419109,997.6463177096855
Eel River Crossing,378156,397640.37854889594,261.5186721991701,274.9933461610622,163918,172363.82754994745,113.35961272475795,119.20043399028178,56553,59466.87697160884,39.10995850622407,41.12508780885812,0,0.0,0.0,0.0,6138,6454.258675078865,4.244813278008299,4.463526054688012,31191,32798.10725552051,21.570539419087137,22.681955225117918,0,0.0,0.0,0.0,466,490.01051524710834,0.32226832641770403,0.33887310874627136,636422,669213.4595162987,440.12586445366526,462.80322234875433
Florenceville-Bristol,1193318,1254803.3648790747,843.9306930693069,887.413977990859,39825,41876.97160883281,28.164780763790663,29.615962948255174,67539,71018.92744479496,47.764497878359265,50.22554981951553,42707,44907.4658254469,30.202970297029704,31.75916960781252,41900,44058.885383806526,29.632248939179632,31.15904199703432,52368,55066.246056782344,37.03536067892504,38.9435969284175,4000,4206.0988433228185,2.828854314002829,2.974610214514016,383,402.7339642481599,0.2708628005657709,0.28481892803971703,1442040,1516340.6940063094,1019.8302687411598,1072.3767284344478
Fredericton,41883986,44042046.26708728,888.2382406582686,934.0044591569598,6902156,7257787.592008413,146.3747720235823,153.9166898250077,662465,696598.3175604627,14.04896721381007,14.772836186971682,2670610,2808212.407991588,56.635916359163595,59.55406557220147,2150965,2261792.8496319666,45.615748398863296,47.96608664444091,137276,144349.10620399582,2.911227043304916,3.061227174873729,0,0.0,0.0,0.0,0,0.0,0.0,0.0,54407458,57210786.540483706,1153.824871696993,1213.2753645604553
Fredericton Junction,284740,299411.1461619348,386.875,406.80862250262885,91385,96093.58569926395,124.16440217391305,130.56193709139123,34948,36748.68559411146,47.483695652173914,49.930279339825354,0,0.0,0.0,0.0,525,552.0504731861199,0.7133152173913043,0.7500685776985325,0,0.0,0.0,0.0,7000,7360.672975814932,9.51086956521739,10.000914369313767,17399,18295.478443743432,23.639945652173914,24.85798701595575,435997,458461.61934805475,592.3872282608696,622.9098088968135
Gagetown,273198,287274.44794952683,413.93636363636364,435.26431507504066,64457,67778.12828601473,97.6621212121212,102.69413376668899,13876,14590.956887486858,21.024242424242424,22.10751043558615,0,0.0,0.0,0.0,3900,4100.946372239748,5.909090909090909,6.2135551094541634,0,0.0,0.0,0.0,0,0.0,0.0,0.0,9812,10317.560462670874,14.866666666666667,15.632667367683142,365243,384062.03995793907,553.3984848484848,581.9121817544532
Grand Bay-Westfield,2131635,2241466.876971609,436.81045081967216,459.3169829859854,404564,425409.0431125132,82.90245901639344,87.17398424436746,53773,56543.63827549948,11.01905737704918,11.586811122028582,0,0.0,0.0,0.0,26425,27786.54048370137,5.414959016393443,5.693963213873231,45159,47485.80441640379,9.253893442622951,9.730697626312253,0,0.0,0.0,0.0,11561,12156.677181913776,2.3690573770491805,2.491122373342987,2673117,2810848.5804416407,547.7698770491803,575.99356156591
Grand Falls/Grand-Sault,3804035,4000036.8033648795,620.2568074351867,652.2153600790607,725960,763364.8790746584,118.36947660198923,124.4684296550886,402600,423343.84858044167,65.64487200391325,69.0272050514335,100640,105825.44689800212,16.409587477580303,17.25508672721378,73500,77287.0662460568,11.984346975379097,12.601836987780336,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5106735,5369858.044164038,832.6650904940486,875.5679185005769
Grand Manan,976064,1026355.4153522609,378.7597982149787,398.27528729230147,208453,219193.48054679288,80.88979433449748,85.05761759673763,12825,13485.804416403787,4.976717112922002,5.233141023051528,19175,20162.986330178763,7.440822662010089,7.824208898012714,13170,13848.58044164038,5.110593713620489,5.373915576888002,35444,37270.241850683495,13.753977493209158,14.46264720631878,0,0.0,0.0,0.0,25957,27294.4269190326,10.07256499805976,10.591550996908266,1291088,1357610.9358569928,501.00426852929763,526.8183685902184
Grande-Anse,326700,343533.1230283912,338.5492227979275,355.9928736045505,127711,134291.27234490012,132.34300518134714,139.16194025378252,163988,172437.4342797056,169.9357512953368,178.69164174062757,73148,76916.92954784438,75.80103626943006,79.70666274388019,4793,5039.957939011568,4.966839378238342,5.22275434094463,33500,35226.077812828604,34.715025906735754,36.50370757806073,0,0.0,0.0,0.0,0,0.0,0.0,0.0,729840,767444.7949526815,756.3108808290156,795.2795802618461
Hampton,1564060,1644647.7392218718,383.25410438617985,403.00116128935844,321232,337783.3859095689,78.71404067630483,82.76975886046776,309563,325513.1440588854,75.85469247733398,79.76308357238064,53740,56508.937960042065,13.168341092869396,13.846836059799575,35525,37355.41535226078,8.704974271012007,9.153495553114624,0,0.0,0.0,0.0,0,0.0,0.0,0.0,53261,56005.257623554164,13.050967900024503,13.723415247134076,2337381,2457813.8801261834,572.7471208037246,602.2577505822552
Hartland,545181,573271.2933753944,611.1894618834081,642.6808221697247,144162,151589.90536277604,161.61659192825113,169.94384009279827,58159,61155.62565720295,65.20067264573991,68.5601184497791,58500,61514.19558359622,65.5829596412556,68.96210267219307,109700,115352.2607781283,122.98206278026906,129.31867800238598,0,0.0,0.0,0.0,11566,12161.93480546793,12.966367713004484,13.634456059941625,0,0.0,0.0,0.0,927268,975045.2155625658,1039.5381165919282,1093.1000174468227
Harvey,114278,120166.14090431127,298.3759791122715,313.7497151548597,19750,20767.613038906416,51.56657963446475,54.22353273865905,0,0.0,0.0,0.0,0,0.0,0.0,0.0,12313,12947.423764458466,32.14882506527415,33.80528398030931,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,146341,153881.17770767614,382.09138381201046,401.77853187382806
Hillsborough,442157,464939.0115667719,347.6077044025157,365.51809085438043,161687,170017.87592008413,127.1124213836478,133.66185213843093,40717,42814.9316508938,32.01022012578616,33.65953746139449,82780,87045.21556256573,65.07861635220125,68.4317732410108,300,315.4574132492114,0.2358490566037736,0.24800111104497752,0,0.0,0.0,0.0,39500,41535.22607781283,31.053459119496857,32.65347962092204,0,0.0,0.0,0.0,767141,806667.7181913776,603.0982704402516,634.1727344271836
Kedgwick,406796,427756.04626708734,333.16625716625714,350.33255222529675,162213,170570.9779179811,132.85257985257985,139.69777061259714,88241,92787.5920084122,72.26945126945127,75.99311384800345,30445,32013.669821240805,24.934479934479935,26.219221802818023,14025,14747.634069400632,11.486486486486486,12.0783243811635,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1687,1773.9221871713987,1.3816543816543816,1.4528437241370997,703407,739649.8422712935,576.0909090909091,605.773826594016
Lac Baker,54579,57391.16719242903,241.5,253.94321766561518,35424,37249.21135646688,156.7433628318584,164.81951927640213,25946,27282.86014721346,114.80530973451327,120.72062012041354,5000,5257.623554153523,22.123893805309734,23.263821036077537,100,105.15247108307047,0.4424778761061947,0.46527642072155073,0,0.0,0.0,0.0,0,0.0,0.0,0.0,16,16.824395373291274,0.07079646017699115,0.07444422731544811,121065,127302.83911671926,535.6858407079646,563.2868987465454
Lamèque,834014,876986.3301787593,499.1107121484141,524.8272472643682,180269,189557.3080967403,107.88090963494913,113.43944230804327,100470,105646.6876971609,60.12567324955117,63.22363117723573,21750,22870.662460567826,13.016157989228008,13.686811765749747,35920,37770.76761303891,21.49611011370437,22.60369097129797,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1172423,1232831.7560462672,701.6295631358468,737.7808234866949
Le Goulet,203431,213912.7234490011,197.6977648202138,207.884084984452,109458,115097.79179810727,106.3731778425656,111.8540250710469,13528,14225.026288117773,13.146744412050534,13.824126616246621,0,0.0,0.0,0.0,6900,7255.520504731862,6.705539358600583,7.051040335016387,0,0.0,0.0,0.0,9800,10304.942166140905,9.523809523809524,10.01452105553052,6493,6827.549947423765,6.310009718172983,6.635131144240782,349610,367623.55415352265,339.757045675413,357.2629292065332
Maisonnette,210209,221039.9579390116,311.42074074074077,327.46660435409126,75959,79872.76550998949,112.53185185185185,118.33002297776221,8201,8623.55415352261,12.14962962962963,12.775635782996458,0,0.0,0.0,0.0,1500,1577.287066246057,2.2222222222222223,2.3367215796237883,0,0.0,0.0,0.0,0,0.0,0.0,0.0,11005,11572.029442691904,16.303703703703704,17.143747322506524,306874,322685.59411146166,454.62814814814817,478.05273201698026
McAdam,478407,503056.7823343849,304.71783439490446,320.41833269706046,286404,301160.8832807571,182.42292993630574,191.82221865016376,12464,13106.203995793903,7.938853503184713,8.347900634263633,4000,4206.0988433228185,2.5477707006369426,2.6790438492502027,34400,36172.45005257624,21.910828025477706,23.039777103551746,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,815675,857702.418506835,519.5382165605096,546.3072729342898
Meductic,84234,88574.13249211358,356.9237288135593,375.3141207292948,11355,11940.06309148265,48.11440677966102,50.59348767577394,18603,19561.514195583597,78.82627118644068,82.88777201518474,4300,4521.55625657203,18.220338983050848,19.15913668038996,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1152,1211.3564668769718,4.88135593220339,5.132866385071915,119644,125808.62250262883,506.96610169491527,533.0873834857153
Memramcook,1554494,1634588.8538380654,316.9849102773246,333.31746611706063,476960,501535.2260778129,97.25938009787929,102.27064153299611,1604,1686.6456361724502,0.3270799347471452,0.3439326338035176,142500,149842.2712933754,29.057911908646002,30.555112417083077,25800,27129.33753943218,5.261011419249592,5.532083511303463,0,0.0,0.0,0.0,2421,2545.741324921136,0.49367862969004894,0.5191152783281272,0,0.0,0.0,0.0,2203779,2317328.0757097793,449.3839722675367,472.5383514905749
Millville,83460,87760.2523659306,260.0,273.3964248159832,28728,30208.201892744484,89.49532710280374,94.10654795247503,21794,22916.92954784438,67.89408099688474,71.39230388736567,0,0.0,0.0,0.0,400,420.60988433228187,1.2461059190031152,1.3103111661441802,0,0.0,0.0,0.0,0,0.0,0.0,0.0,377,396.4248159831757,1.1744548286604362,1.23496827409089,134759,141702.41850683492,419.809968847352,441.4405560960589
Minto,951015,1000015.7728706626,311.19600785340316,327.23029216971946,357994,376439.53732912726,117.1446335078534,123.18047687471442,122513,128825.44689800212,40.08933246073298,42.15492372316823,46000,48370.13669821242,15.052356020942408,15.827924312242283,33509,35235.54153522608,10.964986910994764,11.529954690846232,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4758,5003.154574132493,1.556937172774869,1.637157910383669,1515789,1593889.589905363,496.00425392670155,521.5607296810743
Miramichi,15269986,16056767.613038909,793.617067719973,834.5079576445563,2641117,2777199.789695058,137.26505898861805,144.3376014601662,311773,327837.01366982126,16.20357569772881,17.038460249977717,484250,509200.84121976874,25.167610831037887,26.464364701406826,101600,106834.91062039959,5.280390832077335,5.5524614427732235,0,0.0,0.0,0.0,231667,243603.57518401687,12.040278571799803,12.660650443532917,0,0.0,0.0,0.0,19040393,20021443.743427973,989.5739826412348,1040.5614959424133
Moncton,47489731,49936625.65720295,800.6631092677828,841.9170444456182,13107040,13782376.44584648,220.98089794817324,232.36687481406233,679168,714161.934805468,11.450575759108458,12.040563363941597,3279509,3448484.7528916933,55.291571830795945,58.14045408075284,1242960,1307003.1545741328,20.95594557685499,22.035694612886427,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2300,2418.506834910621,0.038777333805405226,0.04077532471651444,65800708,69191070.45215563,1109.380877716521,1166.5414066419778
Nackawic,993407,1044592.0084121978,851.248500428449,895.1088332580958,142980,150347.00315457414,122.51928020565553,128.832050689438,75308,79188.2229232387,64.53127677806341,67.85623215358929,47789,50251.314405888545,40.9502999143102,43.06025227582566,10200,10725.552050473187,8.740359897172237,9.190704413430323,0,0.0,0.0,0.0,0,0.0,0.0,0.0,11959,12575.184016824396,10.24764353041988,10.775650400020906,1281643,1347679.2849631968,1098.2373607540703,1154.8237231904
New Maryland,1669441,1755458.4647739225,389.6921101774043,409.77088346730216,241065,253485.80441640381,56.27100840336134,59.170355839496686,0,0.0,0.0,0.0,0,0.0,0.0,0.0,63080,66330.17875920085,14.72455648926237,15.48323500448199,23820,25047.318611987386,5.560224089635854,5.84671302800826,0,0.0,0.0,0.0,2991,3145.1104100946377,0.6981792717086834,0.7341527567914654,2000397,2103466.876971609,466.94607843137254,491.00534009608054
Nigadoo,308504,324399.5793901157,321.0239334027055,337.5645987410153,120367,126568.87486855943,125.25182101977107,131.70538487883397,47588,50039.957939011576,49.51925078043705,52.070715857452214,5580,5867.507886435332,5.806451612903226,6.105627353210543,2399,2522.6077812828603,2.4963579604578565,2.624982082500375,0,0.0,0.0,0.0,0,0.0,0.0,0.0,962,1011.5667718191379,1.0010405827263267,1.052618909281101,485400,510410.09463722404,505.09885535900105,531.1239278222935
Norton,383505,403264.9842271294,275.90287769784175,290.1186936885823,160360,168622.5026288118,115.36690647482014,121.31115297036821,51995,54674.02733964249,37.406474820143885,39.333832618447836,15807,16621.45110410095,11.371942446043166,11.957878492158956,13400,14090.431125131443,9.640287769784173,10.13700080944708,0,0.0,0.0,0.0,18000,18927.444794952684,12.949640287769784,13.616866758958766,0,0.0,0.0,0.0,643067,676200.8412197687,462.6381294964029,486.47542533796315
